"","Connecting Tubule","Distal Convoluted Tubule","Endothelial Cell","Intercalated Cells Type A","Intercalated Cells Type B","Leukocyte","Mesangial Cells","Principal Cells","Proximal Tubule","Thick Ascending Limb"
"26",0.0406322518942171,0.0478969552654811,0.401267437177766,0.165848321104286,0.0912122333946456,0.0136757141032838,0.0425887758863364,0.045256838991627,0.0396554138669661,0.111966058315391
"27",0,0.0778744388718066,0.520076977745009,0.0326083049266174,0,0,0.171421931411959,0.0452021817335155,0.106690639018359,0.046125526292734
"28",0.0631009576092154,0.0459231398162073,0.246031306366681,0.0227633069223392,0.1786251050347,0.198148181182424,0.0875461777591502,0.0378610894569243,0.0363902445425635,0.0836104913097947
"29",0.0248609201378446,0.0142564271153117,0.0791649024672886,0.0262531962697974,0,0.0241727256987821,0.346483716489864,0.0423368816064774,0.250238970027178,0.192232260187456
"30",0.054129684831636,0.0209216536410524,0.49203794882479,0.0103806939390997,0.0221384634328395,0.0591178921879128,0.0866001882675137,0.0525465528178171,0.045007769655347,0.157119152401991
"31",0.0909978283163499,0.0419163412456074,0.234167053817347,0.130346491924909,0.153764200024964,0.128847939133702,0.0362560910743078,0.0395838733615161,0.0915269931557257,0.0525931879455716
"32",0.025246177152952,0.0233105980374054,0.656536916999224,0,0.084596010470204,0.0404065126046259,0.0676255737446214,0.030831345365646,0.0178765313888319,0.0535703342364898
"33",0.0152750735175921,0.0364805056192874,0.224372514722886,0.0708331190087653,0.245229807320227,0.116550330071653,0.0616560606458325,0.0288540421044193,0.102966559891537,0.0977819870977996
"34",0.0475843378053684,0.033661377573466,0.555440146268134,0.0122946290752511,0.0838377428291086,0.0683169817600903,0.121175028723334,0,0.0194244755801759,0.058265280385072
"35",0.0727344789609202,0.0599144615194477,0.262657509876137,0.0410548585147037,0.180043538187242,0.146066853960725,0.112520281537158,0.0337630686563125,0.0293733743605993,0.061871574426754
"36",0.0869276766538618,0,0.376101290970917,0.0418807412605365,0.181711022047302,0.107758589703671,0.0293669656019281,0.0321100152106756,0.0507473462358063,0.0933963523153014
"37",0.0278793611345788,0.0241725388298183,0.850310173907156,0.0135058687162656,0,0,0.0309646561730557,0.0353584616822092,0,0.0178089395569167
"38",0.0390216754149247,0.0856478445067651,0.190835241600809,0.198256263466339,0.0313887768231241,0.0560994724553772,0.346957947602108,0.0287182892953643,0.0230744888351885,0
"39",0.0339512537643263,0,0.493998294464931,0.0410834326203177,0,0.0125144989403966,0.118455954853653,0.0779965927737355,0.019044254534748,0.202955718047893
"40",0.0349586403804803,0.130182549165474,0.523655781222911,0.0156675498604789,0.0445569956302947,0.041574142700607,0.146071904074781,0.0206503953201487,0.0258248365128679,0.0168572051319565
"41",0.123641721768848,0.0515325812652396,0,0.0262441630968099,0,0,0.196813843535087,0.120465689392363,0.175990584621577,0.305311416320075
"42",0.0604464963113983,0.0361566150267379,0.561487907881769,0.0103348600635274,0.0680204619866682,0.0361554745360275,0.0699750199130108,0.0421258110999474,0.0344326791389763,0.0808646740419367
"43",0.0687767734066596,0.1341443098698,0.189382103785219,0.196330282889374,0.117530051300161,0.114812081217969,0.0710405565316416,0.0229211608227728,0.0115099880778243,0.0735526920985783
"44",0.0707287679387459,0.0492393905000192,0.281254804547312,0.0315159531096097,0.132868059456916,0.105681836890801,0.180661728132862,0.0112224014567463,0.0861807095645832,0.0506463484024046
"45",0.0701743957459977,0.0697132630939201,0.339714276118179,0.0675869802382312,0.0498994367709997,0.083724791901812,0.0927726174055285,0.0286474008307589,0.0376192700232184,0.160147567871354
"46",0.0567119330609699,0.0626563600377241,0.0759534859699094,0.0198441854772675,0.0439150111531711,0.0773139581254171,0.299678826996869,0.0685507572666838,0.134700991574888,0.1606744903371
"47",0.0625177964123767,0.0343289514980579,0.111476866924086,0.0434837258079335,0.235490799660537,0.073435463488295,0.107951668590416,0.0404607221010824,0.0817713727323717,0.209082632784844
"48",0.0855816821120913,0.063886304598914,0.204527400036357,0,0,0.0683006153855877,0,0.0802113595915709,0.0550478955893566,0.442444742686123
"49",0.0366632851920433,0.0344121069507343,0.0563340858526846,0.0359544268821657,0.0674808702424171,0.0535583398183413,0.58258926541258,0.030579896622883,0.0778293306543026,0.0245983923718483
"50",0.0481117428937068,0,0.309644569562396,0.0359112405855049,0,0.062132205822464,0.103718628248683,0.0258498810262704,0.0761109457053163,0.338520786155658
"51",0.0368725194703795,0.064443360465188,0.0519644012394217,0.158658555082786,0.226962821053647,0.0800398791323462,0.136835036936281,0.0682632817481812,0.0311502235546855,0.144809921317084
"52",0.0912516736742547,0,0.539143909519968,0.0172504413899799,0.0791784928620376,0.135554800067641,0,0.0284519853479232,0.0552747703483941,0.0538939267898018
"53",0.0427135855396408,0.182137620471475,0.0544435548085152,0.0276888889763989,0.0887987939222398,0.0574924235217163,0.077151742657289,0.0509878755587976,0.0349031091894414,0.383682405354486
"54",0.0301909659041993,0.0491153009671828,0.250929302326932,0.0311634011110493,0.0652709880099556,0.0358803249239486,0.265420126944323,0.0372216309165361,0.194791151270037,0.0400168076258368
"55",0.076325982436944,0.0403523718779349,0.0883008218498378,0.0565145507214389,0.313294698452594,0.107031443534058,0.0904123352913868,0.0324294675929461,0.0640521376363489,0.13128619060651
"56",0.0465249292273334,0,0.418148084505971,0.164513802180847,0.0373330871903936,0,0.0209255056648943,0.0364481793764679,0.0805688285865967,0.195537583267496
"57",0.0104189594667615,0.0434624409433635,0.525304936273124,0.0169537124010353,0.115512125336471,0.0261327564918104,0.0777680442611673,0.0508290184050582,0.108648821413833,0.0249691850073759
"58",0.0635030834071682,0.0410459935883765,0.239591991143243,0.0170754872999983,0.0563793278580353,0.159788311444447,0.145989256405247,0.0261731211589464,0.06534136609093,0.185112061603609
"59",0.0554131464039089,0.0441317336099935,0.528977973995726,0.0320714679408226,0.123036158101878,0.0692808079469828,0.0503674030020904,0.0285156272103709,0.0223302650913454,0.045875416696882
"60",0.0346155829324476,0.102944109484738,0.249801735222651,0.225937808817533,0.0907003695901301,0.0957760146570645,0,0.0225079418497588,0.0810997103655239,0.0966167270801531
"61",0.119548169911756,0.0765797228836968,0.152511031100816,0.0227184494108426,0.201053302327666,0.10355642731604,0.194223787654538,0.0501555851197576,0.0458003240569363,0.0338532002179524
"62",0.0367142704978647,0.0347971078889233,0.349903885240647,0,0,0,0.27405888882811,0.0302949934768644,0.175349250672607,0.0988816033949843
"63",0.0795203960270507,0.054316639532289,0.140838026612939,0.0768010039620882,0.0878843386928477,0.11912429887442,0.114582055267308,0.051491497589798,0.0595105517374142,0.215931191703845
"64",0.0253645930880637,0.0396007083712828,0.659043617503312,0.0179150819348564,0.105052513979469,0.0404069272334273,0.0580482997412207,0.0329571418745737,0,0.0216111162737941
"65",0.0571708730688258,0.0443990605981323,0.0976003722714378,0.0465694104198298,0.307780232414204,0.0353217223387747,0.0846890213306323,0.0553312253498581,0.120724117490639,0.150413964717666
"66",0.0582022278438089,0.0515718908331842,0.443005889374263,0.0277826924451337,0.107204707300859,0.048250845488158,0.0905522209771567,0.0408292457845481,0.0314543109784722,0.101145968974416
"67",0.0118181645795523,0.0231888097335759,0.595122947817461,0.0226062573354131,0.103117798728524,0.0456797497770414,0.0453825377142759,0.0273727001605843,0.0465629891992284,0.0791480449543447
"68",0.0124702295082822,0.0198534698793732,0.754838401993941,0,0.0871615637506432,0.0258861952503129,0.0170876109841288,0.0225898673150664,0.0318517631709938,0.028260898147259
"69",0.058030690080309,0.0665662645200013,0.194475583907936,0.0173965694642355,0.254743317855222,0.102021916907491,0.0789506628293215,0.0789711000332275,0.0160925609150778,0.132751333487178
"70",0.0370903113360211,0.0655480400942472,0.285320044707889,0.0200452214967484,0.259949930244118,0.0745262603390544,0.0724548683933937,0.0541879424041677,0.0345827272790974,0.0962946537052636
"71",0.0437448460458742,0.0368847811528745,0.386122241519825,0.0902392587649195,0.167638115057663,0.0444067059007089,0.0933660216959701,0.0652326419217113,0,0.0723653879404534
"72",0,0.104399223548685,0.414232829428689,0.298043773234725,0.0272581874242924,0.0288482480145543,0,0.0218868746313822,0.0267246523296246,0.0786062113880468
"73",0.216006371282212,0.384572208518124,0,0.144228221255229,0,0,0.0645445135761886,0.190648685368246,0,0
"74",0.0546944341252287,0.148890197693535,0.161392538852954,0.0179110300121039,0.332521599462338,0.0788744071876355,0.0575285548859276,0.0465594379413369,0.0590805561713933,0.0425472436675474
"75",0.0215425933538939,0.0265071158516718,0.483105739078925,0.0245500724679264,0.0870402461280942,0.0524681267864218,0.0784096473318641,0.0572689273238893,0.0776565081945097,0.0914510234828037
"76",0.0283838556541977,0.182998799066043,0.120402782005269,0.0442377713929549,0.0502999507522949,0.0461977895651755,0.0693635899613638,0.0703899527216841,0.0619941097566432,0.325731399124374
"77",0.0302855932531589,0,0.0212867266037597,0.0284156327957725,0.0340151901088832,0.0427159145514355,0.654006746326651,0.028590612146526,0.0270234837009865,0.133660100512827
"78",0.0664703828927651,0.0456042869565715,0.266175913699333,0,0.227296959039728,0.110665548164646,0.0448355989006332,0.0409629010019728,0.0841775917934967,0.113810817550854
"79",0.0302035844365528,0.102156432825367,0.123652056279548,0.156217822560589,0.104675580658069,0.0293752091376111,0.265893207570956,0.0333152232791458,0.0495455754858325,0.104965307766328
"80",0.0581606772752646,0.0488295630457658,0.339420911801395,0,0.0171987690531041,0.103167026772264,0.112818188086896,0.0378850922028367,0.0639233166521083,0.218596455110365
"81",0.0638187601050271,0.0414821921960856,0.276417290871491,0.0278166820216957,0.249995173986918,0.134354977917328,0.0765213028945855,0.0161963603192932,0.0448870895506063,0.0685101701369695
"82",0.168177965855488,0.0774444912293899,0.347947731502346,0.0243790281813571,0.0704237299397552,0.0345156203448878,0.0647745343119568,0.0850681454310585,0.0601362750251272,0.0671324781786336
"83",0.0595580103776587,0.051093960983123,0.0673882700326059,0.0436455225248917,0.0859574058919867,0.0842905316436832,0.320072777144637,0.0666941242743898,0.170288080979994,0.0510113161470306
"84",0.051921383138308,0.0227506569771001,0.650079600323988,0.0145113649804677,0.0458202484633581,0.0583750152549295,0.0615336284636918,0.0293778407976113,0,0.065630261600546
"85",0.0631592672568006,0.0625181047970416,0.228699630997807,0,0.0490658830853642,0.124919457579253,0.263502766498414,0,0.149425893667032,0.0587089961182869
"86",0.0845228934529874,0.0398160668196293,0.147287224723809,0.186239827179593,0.0710080579784329,0.130051146381762,0.121882008195063,0.0510859127017867,0.0190159122808833,0.149090950286053
"87",0.0312255271165635,0.0291617185234039,0.708501126962308,0.0224381803870412,0.0239797559613451,0.0661339722132138,0.0632287585336456,0.0348541400840631,0,0.0204768202184159
"88",0.0881006362008744,0.0175060229143999,0.545639819323797,0.0187227880720281,0.0598189164337541,0.135727097523068,0.0426245099038008,0,0.0400661591169237,0.051794050511354
"89",0.0374544894013094,0.035615233149926,0.199417997804725,0.0168261979404251,0.022383244247841,0.0186335861893578,0.341405288344411,0.0301039687170842,0.245383359457057,0.0527766347478622
"90",0.0272894040812603,0.0353446616000725,0.716148186994267,0.0127427078372772,0,0.0211940167276417,0.0208772928203707,0.0316933236353461,0.0440822014249136,0.0906282048788513
"91",0.0207366104752641,0.0364189781321459,0.730840373500224,0,0.0668694513828999,0.0394910680737686,0.0731995471244639,0.0103194599664576,0.0221245113447761,0
"92",0.0645158621876747,0.0658450001815306,0.415707026138111,0.0343988891626415,0.0739556454985228,0.150633215732903,0.135428512908168,0.0187633796443641,0,0.0407524685460844
"93",0.0646632746265244,0.093936711088372,0.343951553965203,0.0807403500829435,0.245027648466998,0.0385022744359338,0.0529912284576214,0.0487842937403237,0,0.0314026651360802
"94",0.0447342321067158,0.0583921561735516,0.236159117925468,0.0318925905053142,0.244382845382103,0.0155953947767233,0.0696322824037868,0.0563895588386749,0.0737783830703108,0.169043438817352
"95",0,0.0784046249230127,0.356502925125464,0.0472863399986986,0.0266496577138802,0.022544021836127,0.267000974071156,0.0260814412003393,0.110654083029413,0.0648759321019083
"96",0.0185374970383043,0.0924627420913686,0.0867387294592956,0.0239150576028574,0.0794960096763888,0.0405366098765001,0.351547655988517,0.0432706023414129,0.234420549074589,0.0290745468507659
"97",0.0809108919701319,0.0332645251304775,0.0416631442189067,0.01054070145921,0.0622165975529404,0.0575869684304069,0.408332303277003,0.04417520992822,0.19586226522985,0.065447392802854
"98",0.0266764981232897,0.0296299212298881,0.886028322071547,0,0,0.0268496741315864,0.012770521426129,0.0180450630175596,0,0
"99",0.0532970177233052,0.0244787439236306,0.23946110121137,0,0.113314891830486,0.0436484459743658,0.0927045842072932,0.0811677791182877,0.131014310001626,0.220913126009636
"100",0.121133482724206,0.0471068727195818,0.123994567504823,0.0253564171122491,0.281845127377012,0.0888067663148116,0.0706691316848363,0.0813883106894154,0.0822285910497795,0.0774707328232861
"101",0.0354642444789591,0.0695749746824282,0.129014927935522,0.0174284173509638,0.171510634234327,0.0244298549168679,0.421734422379919,0.0274364872979794,0.0426491306538594,0.0607569060691747
"102",0.0480248342161561,0.0672300587579009,0.140217933696151,0.0224365407162943,0.30616598077449,0.126695580113002,0.105129134881828,0.0180020522537147,0.0556005464458016,0.110497338144661
"103",0.0317077266810941,0.0259226286668194,0.345240708031131,0.0119073680724519,0.02427608311707,0.030286271975847,0.258823975261172,0.0404611451918805,0.157916184821767,0.0734579081807678
"104",0.146036519781357,0.0695430231645863,0.260863799276703,0,0.167481031312239,0.061279143991808,0.0265374203767048,0.10666079367438,0.0818902404083735,0.0797080280138475
"105",0.0578874696919534,0.0291441899404923,0.445576657729051,0.0230871573248712,0.0942862994656773,0.130105685841886,0.115585481254257,0.0131300041551645,0.0398423086770698,0.0513547459195774
"106",0.0445087665005277,0.0322993304120559,0.400729928944172,0.024662344891966,0.115443778258514,0.0623115590179744,0.100665094252777,0.0276797072758618,0.0551708124024525,0.136528678043698
"107",0.102470400599167,0.0499119785792121,0.147312769410809,0.0318542792989193,0.0797775714405675,0.103577238792995,0.0916318124760468,0.0771320641615503,0.0517279040432803,0.264603981197452
"108",0.0184890531936975,0.0192616955999161,0.247944832170838,0.0244579007475871,0.0419695946825664,0.0347819502862456,0.397943689001264,0.0416293653083111,0.138645764551128,0.0348761544584461
"109",0.0121761459748028,0.0187407963193565,0.590629524751551,0.0539912002186098,0,0.030362802785632,0.0455109042910834,0.0782993551112119,0.0549379546864466,0.115351315861306
"110",0.0440929161223014,0.0291580318615237,0.44242857310951,0.0306855605317757,0.106683352191993,0.109631283327493,0.0833406464546335,0.0375531294234445,0.0520126637483791,0.0644138432289459
"111",0.0862378465677938,0.158860155810534,0.221589998661222,0.0336613557653748,0.0968481137212219,0.0647839843158944,0.170827545040853,0.0318431740292983,0.0607233584926515,0.0746244675951563
"112",0,0.0289893984444719,0.897148109452129,0.014617292558625,0,0,0.0273472374819493,0.0203572360039151,0,0.0115407260589099
"113",0.0637476111683607,0.0646828645518885,0.0476954844212578,0.187458661639072,0.338592161358696,0.0240526275484413,0.0637059306319808,0.08111553731181,0.0396700940259368,0.0892790273425568
"114",0.0302307479733205,0.0234488218426061,0.033699766370734,0.0132115831725838,0.0328382579967654,0.0663708405336296,0.714222953931118,0.0345602731544883,0.0245060006009065,0.026910754423848
"115",0.0695461732811018,0.0246672653959484,0.226640546597875,0.0267014235347407,0.292548883479269,0.0883313433051654,0.143304399163592,0.0303137940281769,0.0490015357988313,0.0489446354152992
"116",0.0303674609178331,0.0305541853829786,0.271209302034981,0,0.138060802827422,0.0765218367116224,0.0637244934028608,0.0405804395171532,0.107322430828189,0.24165904837696
"117",0.028221570774972,0.0356919410634303,0.511485816076759,0.132958972972302,0.0544693916110234,0.0135694003288752,0.117161132482989,0.061793608254986,0.0168078672172628,0.027840299217401
"118",0.0389632523869958,0.0633921280684343,0.49137537382851,0.0253161714689857,0.0888468364538185,0.0992080139853165,0.0865063951405002,0.020514605970193,0.0333441870838299,0.0525330356134158
"119",0.0682654735766862,0.033651710748954,0.281476678978148,0.0250449580284585,0,0.0175668662424475,0.0635713253369928,0.0964459178676914,0.0717200280766721,0.34225704114395
"120",0.031732447546745,0.0288772220401812,0.67002524035528,0.0170639552349156,0.0303537590558525,0.0851071916033117,0.078037937164402,0,0.0253862253918412,0.0334160216074705
"121",0.0270899776825116,0.0533337681238139,0.468406141554594,0.0176085640053524,0.152766107262163,0.0724657963367367,0.128564326295929,0.0334081163372545,0.01943683250819,0.0269203698934553
"122",0.0384244493442303,0.0320616030520832,0.508261061481781,0.0197180350605423,0.196619461248019,0.0387678754316632,0.0709779608494417,0.0397248353247034,0.0127536742719257,0.0426910439356099
"123",0.0559347822993142,0.0302375361784899,0,0.0196505311340593,0.102766332610368,0.073786897139515,0.386494081182983,0.0786898777102105,0.12707698754401,0.12536297420105
"124",0.0753776265003843,0.0379378928510108,0,0,0.0830791821819468,0.120861163579396,0.143149897279481,0.0241405056902723,0.129973924653604,0.385479807263906
"125",0.0244531987161638,0.0258789598226731,0.561453998419239,0.0105841917189041,0.0482742999886447,0.0202773345850044,0.180517854990416,0.034889472012493,0.0802362435981659,0.0134344461482951
"126",0.0279924310885149,0.0544326731169503,0.576014914589389,0.284549331181987,0,0.0135884855553781,0,0.0288237302605291,0,0.0145984342072515
"127",0.0542066198510391,0.0151831039492491,0.206270453548111,0.0296666709882862,0.317120528953044,0.0252325368679275,0.137060350036216,0.0755348390438697,0.0535412929056482,0.0861836038566092
"128",0.014436461184124,0.0197686400671752,0.720435351217754,0.0126795801900598,0,0.0359067800231811,0.119961998692628,0.0217288618062702,0.012378702468583,0.0427036243502251
"129",0.0369894417395985,0.0412305015276537,0.512397472570584,0.0299081758534417,0.153889766811705,0.104121604438049,0.0326727210135923,0,0.0543477418174652,0.0344425742279105
"130",0.0515100485330352,0.0346033443653718,0.498294573916874,0.0393128172024073,0.0474874964705949,0.100888939194686,0.037260686852621,0.0526826793715888,0.0638454975470412,0.0741139165457799
"131",0.0650078961524229,0,0.581121519200275,0.0228692920699621,0,0.0158709572046912,0.0223396853653686,0.0705055301404908,0.0318018677195713,0.190483252147218
"132",0.0198367838633041,0.0559009093695517,0.458398348856,0.153698294107681,0.0273152312839692,0.0839908811594449,0.0556355377759974,0,0.0410185050799601,0.104205508504091
"133",0.0387732960226531,0.0276563275005156,0.390498991173616,0.0161592361301321,0.0432591457538967,0.111732033645193,0.292143173038549,0.022425671047098,0.0357153861589257,0.0216367395294214
"134",0.0563452017682447,0.0652541890662638,0.500024721635531,0.0400614488867745,0.0858839889976323,0.015745689605649,0.0722430961217674,0.0588636545672758,0.0229061773934052,0.0826718319574558
"135",0.0505604928074557,0.11433686094674,0.135422974093582,0.119559170654187,0.0943816120406602,0.0448835614340545,0.14505466947093,0.0473863087732498,0.0183365675290916,0.230077782250049
"136",0.0784002484407614,0.064698049362827,0.258370793109092,0,0.0942499682941982,0.180646872484598,0.0789080457421128,0.0392007208147,0.0714084997070827,0.134116802044628
"137",0.0492599710665999,0.0340170455337839,0.124852350245007,0.0253496422147004,0.177757952227096,0.0668638019721888,0.202491727479537,0.0711868294237489,0.121225207130857,0.126995472706482
"138",0.0472111139719233,0.0187065034889518,0.609541652318111,0,0,0.0359149132304193,0.0565654452336872,0.0445588702262688,0.0402241360244028,0.147277365506236
"139",0.0664057100464353,0.0179748317544759,0.541567085484599,0,0.0234584797383156,0.0271770035669629,0.0849776051377997,0.0509636932615726,0,0.187475591009839
"140",0.0329556534186022,0.0656511808029178,0.549777083517667,0.0354107960329804,0.0483950812165803,0.0478507708706228,0.033749299740686,0.0492252018113686,0.0416134777304436,0.0953714548581309
"141",0.0384743759037192,0.0423791459757325,0.602836455735706,0,0.0651833731000026,0.116646633916107,0.0507290916575117,0.0155019733932199,0.0208182253482308,0.0474307249697708
"142",0.0290140735976046,0.0214684099570516,0.611113116331018,0.0316432281888903,0.119795645285295,0.0271238710513598,0.0117237395636267,0.0620651468166823,0.026043968547238,0.0600088006612343
"143",0,0.0178417890383496,0.83868180277757,0,0.0149994253970907,0.0151371628689153,0.0721448134121306,0.0305971588625676,0,0.0105978476433766
"144",0.0513489428004747,0.0404805941490553,0.158873592010185,0.104888665632623,0.145865278799612,0.130142727860119,0.257832643342669,0.0116987186549497,0.0413753464560504,0.0574934902942626
"145",0.0476470433510339,0.0295113355931029,0.297770939713309,0,0.0506348228888053,0.135902103643468,0.101965706231641,0.012932644199213,0.104844592890153,0.218790811489274
"146",0.0951989766185972,0.0778901001241489,0.0985085166885658,0.114814262184712,0.133418839814262,0.234133751781934,0.0782325851796896,0.0493116844990757,0.0865085727511533,0.0319827103578624
"147",0.0309233518259662,0.0233349730445666,0.0529922491973946,0.0206630298794832,0.0589656350971833,0.0427402987447321,0.297408486083296,0.059513206022415,0.237169920452272,0.17628884965269
"148",0.030544357621035,0.028011127763888,0.154859588890584,0.0199141611923587,0.0845109679777249,0.0204289181933441,0.523012600662635,0.0462296614786891,0.0575080875712555,0.0349805286484857
"149",0.0349371790388793,0.0270753557833761,0.609820937319456,0.0279958501335099,0.0208830203290734,0.0506714254281151,0.0829941946872805,0.021034765996166,0,0.124587271284143
"150",0.0552468041526453,0,0.454104495185264,0.0224467412156563,0.0835138589710687,0.0930224196248328,0.0835983490018403,0.054049529302844,0.0629875179532081,0.0910302845926409
"151",0.0688427130716173,0,0.072562824248332,0.0391536901727402,0.0155197236537905,0.0963960402996052,0.0398207839021125,0.0922578660189251,0.101439199016162,0.474007159616715
"152",0.021954005459324,0.143955636722985,0.128584880488295,0.239196725142974,0.0287797273834985,0.0314271814798395,0.374402179407568,0,0.0316996639155152,0
"153",0.0699551417115701,0.132559091643748,0.0592587452543708,0.0233873019037504,0.184403049557084,0.11826225187824,0.142022096022191,0.0860811565049341,0.0557296480398795,0.128341517484233
"154",0.0368476118665818,0.0279086331914229,0,0.0203306660991332,0,0.0205330222969384,0.333604431337273,0.0690454646510755,0.269514339265092,0.222215831292483
"155",0.0674573360559165,0.0534632885020756,0.25646618558442,0,0.130624622151482,0.051577079762272,0.254744220889454,0.0425809807535199,0.027847765413839,0.115238520887021
"156",0.0686872972796458,0.0317224046491018,0.453108801910534,0.0209760596955806,0.125059427953921,0.110360618811188,0.0473887083935712,0.0645830979847584,0.0622906019283372,0.0158229813933628
"157",0.0292997736040629,0.0226259324303671,0.782950690480109,0,0,0.036550004907041,0.081168292789942,0.0333374627336449,0,0.0140678430548326
"158",0.0748521994772103,0.0202883013741019,0,0.0222149286742725,0.0449515747667931,0.0937954506651314,0.420590788856996,0.0669394605600971,0.211413158770527,0.0449541368548709
"159",0.0317523867522191,0.0328976918175025,0.677257206400743,0.0197076402499874,0.0423907746172576,0.0595460007281067,0.0777213729825942,0.0108613722714257,0.0478655541801639,0
"160",0.0441897141687593,0.0211316477457772,0.388486896758647,0.0393611856332597,0.0473015418807457,0.0640048646467602,0.0786299265999748,0.0547432727553628,0.0611401710378851,0.201010778772828
"161",0.0964427597995528,0.0551081825717777,0.0928423121094354,0.0362902432048328,0.265836680541449,0.153029282480493,0.160824445821452,0.0268810665715643,0.058645405279896,0.054099621619547
"162",0.0264594482758873,0.0342739577680006,0.0275319281583523,0.0101033503047305,0.0816038915100653,0.0538915729015804,0.678968148983999,0.0384712533089288,0.0255985445686746,0.0230979042197814
